Time_epoch,Transmitted_speed (km/hr),Transmitted_latitude (degrees),Transmitted_longitude (degrees),Transmitted_altitude (meters),Transmitted_heading_angle (degrees),Transmitted_timestamp (HH:MM:SS.mmm),Cloud_latitude (degrees),Cloud_longitude (degrees),Distance (meters),Received_packet_timestamp (HH:MM:SS.mmm),Latency_of_packet_transmission (ms),Packet_error_rate,Cloud_total_transferred_data (MBytes),Cloud_average_bandwidth_client (Mbits/sec),Cloud_total_transferred_data_server (MBytes),Cloud_average_bandwidth_server (Mbits/sec),Cloud_download_speed (Mbits/sec),Cloud_upload_speed (Mbits/sec),Cloud_latency (ms),Data_rate (Mbits/sec)
1715959984,38,17.6013819,78.1269153,520.632,252.6921965,31:08.1,17.59994,78.1257,205.665097,31:08.2,54,0.153224191,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959985,58,17.6013819,78.1269153,520.632,90,31:08.2,17.59994,78.1257,205.665097,31:08.3,59,0.125223301,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959986,44,17.601377,78.1268787,520.942,262.3745965,31:08.3,17.59994,78.1257,202.8285108,31:08.4,55,0.066632343,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959987,42,17.6013761,78.1268409,521.158,268.6360724,31:08.4,17.59994,78.1257,200.3058777,31:08.5,52,0.03595961,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959988,30,17.6013761,78.1268409,521.158,90,31:08.5,17.59994,78.1257,200.3058777,31:08.6,57,0.101284551,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959989,54,17.6013775,78.1268044,521.129,272.1965696,31:08.6,17.59994,78.1257,198.1200109,31:08.7,58,0.282872911,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959990,36,17.601381,78.1267705,521.233,275.8946082,31:08.7,17.59994,78.1257,196.3360599,31:08.8,53,0.09696088,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959991,38,17.601381,78.1267705,521.233,90,31:08.8,17.59994,78.1257,196.3360599,31:08.9,59,0.155637187,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959992,53,17.6013871,78.1267368,521.263,280.2599556,31:08.9,17.59994,78.1257,194.8535249,31:09.0,59,0.210905688,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959993,30,17.6013964,78.1267034,521.056,285.5594952,31:09.0,17.59994,78.1257,193.7427752,31:09.1,53,0.109088881,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959994,41,17.6013964,78.1267034,521.056,90,31:09.1,17.59994,78.1257,193.7427752,31:09.2,60,0.291534625,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959995,37,17.6014108,78.1266722,521.049,294.7751406,31:09.2,17.59994,78.1257,193.3002901,31:09.3,51,0.288734188,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959996,53,17.6014305,78.1266457,521.128,306.6269734,31:09.3,17.59994,78.1257,193.6888108,31:09.4,52,0.075534689,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959997,60,17.6014305,78.1266457,521.128,90,31:09.4,17.59994,78.1257,193.6888108,31:09.5,52,0.149174552,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959998,40,17.6014547,78.1266273,521.27,322.7531619,31:09.5,17.59994,78.1257,195.0061713,31:09.6,59,0.090263493,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715959999,48,17.6014831,78.1266165,521.389,339.1791072,31:09.6,17.59994,78.1257,197.1736345,31:09.7,57,0.085452148,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960000,46,17.6014831,78.1266165,521.389,90,31:09.7,17.59994,78.1257,197.1736345,31:09.8,52,0.011066084,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960001,37,17.6015162,78.126611,521.486,350.5657502,31:09.8,17.59994,78.1257,200.1027925,31:09.9,54,0.1828693,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960002,32,17.6015555,78.1266092,521.643,357.3775986,31:09.9,17.59994,78.1257,203.8509808,31:10.0,56,0.150803707,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960003,32,17.6015555,78.1266092,521.643,90,31:10.0,17.59994,78.1257,203.8509808,31:10.1,51,0.015443625,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960004,30,17.6016018,78.126609,521.866,359.7525036,31:10.1,17.59994,78.1257,208.3921378,31:10.2,59,0.083593939,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960005,56,17.6016552,78.1266089,522.075,359.8927047,31:10.2,17.59994,78.1257,213.670112,31:10.3,58,0.272479766,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960006,34,17.6016552,78.1266089,522.075,90,31:10.3,17.59994,78.1257,213.670112,31:10.4,55,0.071868567,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960007,39,17.6017132,78.1266087,522.31,359.8024292,31:10.4,17.59994,78.1257,219.436703,31:10.5,60,0.043468462,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960008,36,17.6017707,78.1266072,514.166,358.5056664,31:10.5,17.59994,78.1257,225.1311836,31:10.6,54,0.146835828,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960009,55,17.6017707,78.1266072,514.166,90,31:10.6,17.59994,78.1257,225.1311836,31:10.7,60,0.295695136,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960010,38,17.6018276,78.1266078,513.143,0.604151058,31:10.7,17.59994,78.1257,230.8943776,31:10.8,57,0.072616581,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960011,57,17.6018821,78.1266045,513.989,356.5349449,31:10.8,17.59994,78.1257,236.2746045,31:10.9,56,0.201640664,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960012,36,17.6018821,78.1266045,513.989,90,31:10.9,17.59994,78.1257,236.2746045,31:11.0,52,0.228485885,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960013,38,17.601937,78.126607,514.989,2.607296245,31:11.0,17.59994,78.1257,241.9719503,31:11.1,59,0.071291263,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960014,37,17.6019875,78.1266053,515.713,358.0719593,31:11.1,17.59994,78.1257,247.0651505,31:11.2,54,0.218464905,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960015,41,17.6019875,78.1266053,515.713,90,31:11.2,17.59994,78.1257,247.0651505,31:11.3,52,0.11033494,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960016,31,17.6020349,78.1266042,523.55,358.6705898,31:11.3,17.59994,78.1257,251.8859973,31:11.4,50,0.189691749,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960017,30,17.6020859,78.1266039,523.732,359.6629699,31:11.4,17.59994,78.1257,257.127639,31:11.5,56,0.190058913,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960018,45,17.6020859,78.1266039,523.732,90,31:11.5,17.59994,78.1257,257.127639,31:11.6,55,0.160732405,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960019,52,17.602137,78.1266032,523.882,359.2151754,31:11.6,17.59994,78.1257,262.3820209,31:11.7,57,0.027086931,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960020,52,17.6021863,78.126602,523.922,358.6056519,31:11.7,17.59994,78.1257,267.4480284,31:11.8,59,0.250590749,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960021,59,17.6021863,78.126602,523.922,90,31:11.8,17.59994,78.1257,267.4480284,31:11.9,51,0.096234019,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960022,53,17.6022368,78.1265923,523.768,349.1270978,31:11.9,17.59994,78.1257,272.3410119,31:12.0,57,0.055955553,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960023,34,17.6022892,78.1266004,523.171,8.787240409,31:12.0,17.59994,78.1257,278.1058151,31:12.1,52,0.012232542,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960024,32,17.6022892,78.1266004,523.171,90,31:12.1,17.59994,78.1257,278.1058151,31:12.2,59,0.177267883,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960025,41,17.6023397,78.1265953,523.868,354.2332456,31:12.2,17.59994,78.1257,283.2051642,31:12.3,58,0.203269309,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960026,37,17.6023881,78.1265983,523.811,3.546853669,31:12.3,17.59994,78.1257,288.3863572,31:12.4,55,0.004976349,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960027,51,17.6023881,78.1265983,523.811,90,31:12.4,17.59994,78.1257,288.3863572,31:12.5,57,0.153627917,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960028,56,17.6024289,78.1265972,524.907,358.455635,31:12.5,17.59994,78.1257,292.634653,31:12.6,53,0.067948733,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960029,32,17.6024733,78.1265978,525.046,0.774220176,31:12.6,17.59994,78.1257,297.3284398,31:12.7,55,0.193551837,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960030,30,17.6024733,78.1265978,525.046,90,31:12.7,17.59994,78.1257,297.3284398,31:12.8,58,0.052309929,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960031,32,17.6025142,78.1265994,525.152,2.24025738,31:12.8,17.59994,78.1257,301.6941603,31:12.9,55,0.207281321,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960032,34,17.6025531,78.1266049,525.269,8.047603108,31:12.9,17.59994,78.1257,305.9833142,31:13.0,54,0.116020604,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960033,44,17.6025531,78.1266049,525.269,90,31:13.0,17.59994,78.1257,305.9833142,31:13.1,55,0.281018997,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960034,43,17.6025882,78.1266156,525.406,16.95349165,31:13.1,17.59994,78.1257,310.0450771,31:13.2,58,0.041256283,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960035,32,17.6026169,78.1266317,525.448,29.2913622,31:13.2,17.59994,78.1257,313.6107436,31:13.3,53,0.102319905,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960036,30,17.6026169,78.1266317,525.448,90,31:13.3,17.59994,78.1257,313.6107436,31:13.4,52,0.034042056,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960037,34,17.6026391,78.1266549,525.572,46.26181755,31:13.4,17.59994,78.1257,316.7317998,31:13.5,57,0.277408085,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960038,55,17.6026536,78.126685,525.587,64.2786008,31:13.5,17.59994,78.1257,319.2888696,31:13.6,58,0.263201806,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960039,52,17.6026536,78.126685,525.587,90,31:13.6,17.59994,78.1257,319.2888696,31:13.7,51,0.077382488,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960040,60,17.6026586,78.1267203,525.628,81.93807982,31:13.7,17.59994,78.1257,321.0551522,31:13.8,52,0.197995214,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960041,43,17.6026555,78.126758,525.68,94.70074844,31:13.8,17.59994,78.1257,322.0998418,31:13.9,51,0.24516666,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960042,36,17.6026555,78.126758,525.68,90,31:13.9,17.59994,78.1257,322.0998418,31:14.0,54,0.166560243,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960043,56,17.6026473,78.1267956,525.716,102.3027263,31:14.0,17.59994,78.1257,322.65796,31:14.1,55,0.158895174,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960044,38,17.6026378,78.1268334,525.816,104.1075512,31:14.1,17.59994,78.1257,323.1404982,31:14.2,58,0.072555687,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960045,44,17.6026378,78.1268334,525.816,90,31:14.2,17.59994,78.1257,323.1404982,31:14.3,57,0.02793083,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960046,44,17.6026292,78.1268709,525.941,102.9164812,31:14.3,17.59994,78.1257,323.7555948,31:14.4,56,0.269164727,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960047,55,17.6026233,78.1269055,526.073,99.67701264,31:14.4,17.59994,78.1257,324.5757837,31:14.5,54,0.270125417,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960048,39,17.6026233,78.1269055,526.073,90,31:14.5,17.59994,78.1257,324.5757837,31:14.6,58,0.189930437,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960049,57,17.6026203,78.1269381,526.168,95.25780917,31:14.6,17.59994,78.1257,325.6460976,31:14.7,55,0.101708937,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960050,42,17.6026195,78.126969,526.236,91.48305458,31:14.7,17.59994,78.1257,326.8985068,31:14.8,60,0.104762872,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960051,48,17.6026195,78.126969,526.236,90,31:14.8,17.59994,78.1257,326.8985068,31:14.9,56,0.217786704,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960052,60,17.6026202,78.1269976,526.305,88.59793567,31:14.9,17.59994,78.1257,328.2280153,31:15.0,51,0.269133078,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960053,36,17.6026216,78.127026,526.396,87.1778447,31:15.0,17.59994,78.1257,329.6414257,31:15.1,57,0.266125927,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960054,46,17.6026216,78.127026,526.396,90,31:15.1,17.59994,78.1257,329.6414257,31:15.2,53,0.233962664,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960055,49,17.6026214,78.1270548,526.497,90.39788096,31:15.2,17.59994,78.1257,330.9343279,31:15.3,57,0.192609494,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960056,58,17.6026173,78.1270806,526.617,99.02963732,31:15.3,17.59994,78.1257,331.7207833,31:15.4,51,0.025241989,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960057,33,17.6026173,78.1270806,526.617,90,31:15.4,17.59994,78.1257,331.7207833,31:15.5,52,0.048488614,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960058,59,17.6026092,78.1271008,526.705,111.8502967,31:15.5,17.59994,78.1257,331.8650031,31:15.6,59,0.269566257,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960059,34,17.6025963,78.1271163,526.777,129.7691928,31:15.6,17.59994,78.1257,331.3238406,31:15.7,52,0.181928718,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960060,52,17.6025963,78.1271163,526.777,90,31:15.7,17.59994,78.1257,331.3238406,31:15.8,58,0.002759115,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960061,36,17.6025776,78.1271275,526.859,149.0813227,31:15.8,17.59994,78.1257,330.0140502,31:15.9,53,0.030441463,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960062,42,17.6025528,78.1271332,526.918,90,31:15.9,17.59994,78.1257,327.8452338,31:16.0,56,0.199050531,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960063,44,17.6025238,78.1271335,526.986,179.4073062,31:16.0,17.59994,78.1257,325.0059123,31:16.1,57,0.001518475,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960064,40,17.6024954,78.1271297,527.038,187.6210713,31:16.1,17.59994,78.1257,322.0279649,31:16.2,55,0.048242415,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960065,58,17.6024954,78.1271297,527.038,90,31:16.2,17.59994,78.1257,322.0279649,31:16.3,53,0.164620137,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960066,33,17.602471,78.1271219,527.161,197.7276294,31:16.3,17.59994,78.1257,319.2454157,31:16.4,52,0.207568559,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960067,42,17.6024511,78.1271072,527.273,216.45304,31:16.4,17.59994,78.1257,316.5593857,31:16.5,50,0.195588378,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960068,36,17.6024511,78.1271072,527.273,90,31:16.5,17.59994,78.1257,316.5593857,31:16.6,53,0.067280793,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960069,56,17.6024372,78.1270843,527.495,238.7427977,31:16.6,17.59994,78.1257,314.0556964,31:16.7,57,0.213653766,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960070,48,17.6024307,78.1270528,527.625,258.3407073,31:16.7,17.59994,78.1257,311.8678516,31:16.8,59,0.071174726,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960071,51,17.6024307,78.1270528,527.625,90,31:16.8,17.59994,78.1257,311.8678516,31:16.9,59,0.097619909,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960072,57,17.6024298,78.1270151,527.719,268.632456,31:16.9,17.59994,78.1257,309.9616886,31:17.0,58,0.223947422,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960073,31,17.6024309,78.1269745,527.778,271.5519691,31:17.0,17.59994,78.1257,308.1605113,31:17.1,58,0.19488987,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960074,39,17.6024309,78.1269745,527.778,90,31:17.1,17.59994,78.1257,308.1605113,31:17.2,57,0.254767023,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960075,42,17.6024321,78.1269355,527.832,271.7623911,31:17.2,17.59994,78.1257,306.4917044,31:17.3,53,0.197283868,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960076,59,17.6024329,78.1269013,527.89,271.3400078,31:17.3,17.59994,78.1257,305.0414253,31:17.4,59,0.170492581,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960077,54,17.6024329,78.1269013,527.89,90,31:17.4,17.59994,78.1257,305.0414253,31:17.5,57,0.02810243,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960078,50,17.6024331,78.1268696,527.945,270.3614828,31:17.5,17.59994,78.1257,303.6746644,31:17.6,56,0.110314741,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960079,35,17.6024329,78.1268402,527.982,269.6102388,31:17.6,17.59994,78.1257,302.3956199,31:17.7,51,0.07956071,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960080,57,17.6024329,78.1268402,527.982,90,31:17.7,17.59994,78.1257,302.3956199,31:17.8,55,0.073196893,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960081,57,17.6024321,78.1268132,528.028,268.3028438,31:17.8,17.59994,78.1257,301.1815434,31:17.9,55,0.291903166,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960082,41,17.6024306,78.1267881,528.077,266.5800169,31:17.9,17.59994,78.1257,299.995363,31:18.0,59,0.117929317,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960083,41,17.6024306,78.1267881,528.077,90,31:18.0,17.59994,78.1257,299.995363,31:18.1,56,0.267613967,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960084,49,17.6024279,78.1267658,528.132,263.096446,31:18.1,17.59994,78.1257,298.8167324,31:18.2,54,0.189341588,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960085,59,17.6024234,78.1267448,528.198,257.9052429,31:18.2,17.59994,78.1257,297.517952,31:18.3,60,0.238443391,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960086,59,17.6024234,78.1267448,528.198,90,31:18.3,17.59994,78.1257,297.517952,31:18.4,51,0.150791128,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960087,40,17.6024163,78.1267254,528.272,249.898416,31:18.4,17.59994,78.1257,296.0242717,31:18.5,54,0.173071165,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960088,55,17.6024072,78.1267113,528.335,237.1622035,31:18.5,17.59994,78.1257,294.5361552,31:18.6,50,0.147755308,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960089,52,17.6024072,78.1267113,528.335,90,31:18.6,17.59994,78.1257,294.5361552,31:18.7,57,0.058572896,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960090,57,17.6023964,78.1267029,528.402,217.8749836,31:18.7,17.59994,78.1257,293.0938588,31:18.8,59,0.216735635,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960091,54,17.6023828,78.1266983,528.479,198.6873515,31:18.8,17.59994,78.1257,291.5077621,31:18.9,53,0.084231709,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960092,36,17.6023828,78.1266983,528.479,90,31:18.9,17.59994,78.1257,291.5077621,31:19.0,59,0.00729479,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960093,59,17.6023669,78.1266987,528.596,178.5589007,31:19.0,17.59994,78.1257,289.8765308,31:19.1,53,0.193641689,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960094,30,17.6023492,78.1267032,528.674,165.7354877,31:19.1,17.59994,78.1257,288.2208033,31:19.2,59,0.053133204,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960095,30,17.6023492,78.1267032,528.674,90,31:19.2,17.59994,78.1257,288.2208033,31:19.3,58,0.282137575,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960096,54,17.6023305,78.1267118,528.77,155.3026276,31:19.3,17.59994,78.1257,286.6289426,31:19.4,58,0.286178573,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960097,56,17.6023118,78.1267243,528.819,146.2392842,31:19.4,17.59994,78.1257,285.203367,31:19.5,50,0.274459317,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960098,59,17.6023118,78.1267243,528.819,90,31:19.5,17.59994,78.1257,285.203367,31:19.6,60,0.11104761,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960099,54,17.6022841,78.1267583,528.897,90,31:19.6,17.59994,78.1257,283.7626645,31:19.7,57,0.004636985,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960100,49,17.6022772,78.1267795,528.85,108.0286026,31:19.7,17.59994,78.1257,283.955981,31:19.8,53,0.278495569,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960101,42,17.6022763,78.1268041,528.746,92.09525256,31:19.8,17.59994,78.1257,284.9253072,31:19.9,58,0.128455244,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960102,38,17.6022763,78.1268041,528.746,90,31:19.9,17.59994,78.1257,284.9253072,31:20.0,53,0.289996446,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960103,32,17.6022806,78.126831,528.657,80.91803043,31:20.0,17.59994,78.1257,286.5423252,31:20.1,59,0.289085993,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960104,36,17.6022862,78.1268588,528.612,78.6108203,31:20.1,17.59994,78.1257,288.3506857,31:20.2,51,0.255902837,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960105,35,17.6022862,78.1268588,528.612,90,31:20.2,17.59994,78.1257,288.3506857,31:20.3,57,0.088334668,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960106,37,17.6022888,78.1268864,528.491,84.61845295,31:20.3,17.59994,78.1257,289.8692475,31:20.4,55,0.115529319,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960107,56,17.6022853,78.1269126,528.402,97.60896732,31:20.4,17.59994,78.1257,290.7354919,31:20.5,51,0.255341001,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960108,38,17.6022853,78.1269126,528.402,90,31:20.5,17.59994,78.1257,290.7354919,31:20.6,52,0.095076602,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960109,59,17.6022544,78.1269545,528.34,90,31:20.6,17.59994,78.1257,289.6689578,31:20.7,50,0.050847824,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960110,34,17.6022268,78.1269663,528.444,156.851537,31:20.7,17.59994,78.1257,287.5275252,31:20.8,55,0.167040379,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960111,30,17.6021956,78.1269693,528.487,174.5076754,31:20.8,17.59994,78.1257,284.6141736,31:20.9,53,0.280846432,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960112,48,17.6021956,78.1269693,528.487,90,31:20.9,17.59994,78.1257,284.6141736,31:21.0,56,0.208808939,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960113,39,17.6021667,78.1269655,528.497,187.4907291,31:21.0,17.59994,78.1257,281.594337,31:21.1,53,0.171018351,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960114,41,17.6021404,78.1269574,528.513,197.1180364,31:21.1,17.59994,78.1257,278.6147799,31:21.2,53,0.029152948,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960115,53,17.6021404,78.1269574,528.513,90,31:21.2,17.59994,78.1257,278.6147799,31:21.3,57,0.184502168,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960116,44,17.6021142,78.1269457,528.489,204.0638614,31:21.3,17.59994,78.1257,275.4633806,31:21.4,51,0.297016155,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960117,56,17.6020895,78.1269348,528.534,203.8116542,31:21.4,17.59994,78.1257,272.4993451,31:21.5,59,0.042025205,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960118,51,17.6020895,78.1269348,528.534,90,31:21.5,17.59994,78.1257,272.4993451,31:21.6,59,0.155498896,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960119,53,17.6020683,78.12693,528.523,192.7575321,31:21.6,17.59994,78.1257,270.1882244,31:21.7,57,0.263211922,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960120,38,17.6020505,78.126933,528.497,170.433314,31:21.7,17.59994,78.1257,268.6108509,31:21.8,56,0.222230585,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960121,49,17.6020505,78.126933,528.497,90,31:21.8,17.59994,78.1257,268.6108509,31:21.9,59,0.209104722,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960122,46,17.6020376,78.126943,528.411,142.2173791,31:21.9,17.59994,78.1257,267.8782331,31:22.0,52,0.210745225,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960123,59,17.602029,78.126956,527.967,123.4861688,31:22.0,17.59994,78.1257,267.7284545,31:22.1,51,0.107847345,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960124,46,17.602029,78.126956,527.967,90,31:22.1,17.59994,78.1257,267.7284545,31:22.2,52,0.088077553,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960125,55,17.6020208,78.1269708,526.901,118.9888225,31:22.2,17.59994,78.1257,267.7234874,31:22.3,58,0.242808347,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715960126,49,17.6020141,78.1269886,526.171,110.626563,31:22.3,17.59994,78.1257,268.0362856,31:22.4,50,0.243034018,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
